"Transect","Baseline.Offshore","Transect.Spacing","Transect.Distance","Transect.Flag","Transect.StartX","Transect.StartY","Transect.EndX","Transect.EndY","Transect.Inner.Xcoord","Transect.Inner.Ycoord","Transect.Outer.Xcoord","Transect.Outer.Ycoord","Min.Date.Xcoord","Min.Date.Ycoord","Max.Date.Xcoord","Max.Date.Ycoord","Number.Dates","Min.Date","Max.Date","Elapsed.Years","Transect.Means","Range.Distance","Stdev.Change","Min.Date.Position","Max.Date.Position","Min.Date.Dist","Max.Date.Dist","Min.Date.Acc","Max.Date.Acc","Net.Change","EPR","EPR.Error","Mean.EPR.Eras","StDev.EPR.Eras","Mean.EPR.Eras.L","Mean.EPR.Eras.U","LRR.slope","LRR.Rsquared","LRR.intercept","LRR.SECoef","LRR.SEResi","LRR.Pval","LRR.CI.L","LRR.CI.U","WLR.slope","WLR.Rsquared","WLR.intercept","WLR.SECoef","WLR.SEResi","WLR.Pval","WLR.CI.L","WLR.CI.U","RLR.slope","LMS.slope","JK.avg","JK.min","JK.max","Min.Date.Class1","Max.Date.Class1","Att.Change","Baseline.Location","Shoreline.Location","Transect.Azimuth","Time.Stamp"
"455","1","50","115.317583500721","FLAG","461745.4769908","3438247.07042887","461630.677872432","3438257.99322551","461635.655392485","3438257.51962919","461740.404929924","3438247.55302047","461740.404929924","3438247.55302047","461637.539291295","3438257.34038179","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-73.9354691900617","105.222615835578","41.2456571300225","1","2","-5.0949677307999","-108.425176538941","7.21","5","-103.330208808142","-0.742530864231795","0.0630503819511106","-1.37525350035204","1.28402583056581","-2.65927933091785","-0.091227669786232","-0.807499401508358","0.92163652603541","4.9382923178255","0.105301415251579","12.6481116479717","0.000600788246140376","-1.07818530682086","-0.536813496195852","-0.73994645327126","0.939618296528252","-5.93655201005656","0.0838865316918795","1.62153266370792","0.000310988919688773","-0.955583647892936","-0.524309258649585","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","275.43516196359","2012-04-04 09:36:06"
"456","1","50","105.708785358911","FLAG","461731.26370645","3438199.13315164","461626.030185294","3438209.14580999","461631.007705298","3438208.67221368","461726.191645573","3438199.61574324","461726.191645573","3438199.61574324","461633.027774879","3438208.48001004","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-64.9890157070785","95.6138177423786","38.788647594933","1","2","-5.0949677312635","-98.6795926896349","7.21","5","-93.5846249583714","-0.672499100221239","0.0630503819511106","-1.28008948178464","1.17378170753515","-2.45387118931979","-0.106307774249486","-0.749459109735387","0.897673334618662","7.69668061344873","0.113161368045149","13.5921973494159","0.00118146549738424","-1.040349666928","-0.458568552542771","-0.691392713175408","0.91400954880073","-2.4373403598309","0.0948395628089897","1.83325553941626","0.000760029549932135","-0.935185570631886","-0.44759985571893","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","275.435161963561","2012-04-04 09:36:06"
"457","1","50","96.3366442197812","FLAG","461717.294980427","3438151.1295486","461621.388628827","3438160.22464301","461626.366295988","3438159.75259552","461712.263131828","3438151.60673429","461712.263131828","3438151.60673429","461627.99058317","3438159.59855937","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-55.7930590278551","86.2822198522406","35.5498666310071","1","2","-5.0544244477222","-89.7050696048638","7.21","5","-84.6506451571416","-0.608299522775753","0.0630503819511106","-1.18429915305859","0.96117804528948","-2.14547719834807","-0.22312110776911","-0.687696303762689","0.899806535280208","10.3540174486583","0.102625861018606","12.3267417159723","0.00111991971325084","-0.951504477963655","-0.423888129561722","-0.653355662734966","0.945865876238482","3.83170526332505","0.0699013292197022","1.35119769860888","0.000236125566055215","-0.833042749913966","-0.473668575555965","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","275.417333898179","2012-04-04 09:36:06"
"458","1","50","89.0189555910051","FLAG","461705.340330224","3438102.57971504","461616.718982417","3438110.98395013","461621.696649626","3438110.51190263","461700.308481624","3438103.05690073","461700.308481624","3438103.05690073","461623.633638291","3438110.32821203","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-48.9105787554315","78.9645311735815","33.3332094186525","1","2","-5.054424449113","-82.0732764811709","7.21","5","-77.0188520320579","-0.553457458580096","0.0630503819511106","-1.15377780673033","0.966351784908699","-2.12012959163903","-0.187426021821631","-0.636332413644998","0.876285337330632","11.9080854710175","0.106926871198788","12.8433506981785","0.00191494251014173","-0.911196686490025","-0.36146814079997","-0.608724252845709","0.937402886430207","6.03524400557874","0.0703476531797776","1.35982517271302","0.000340587704135454","-0.789558652289289","-0.42788985340213","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","275.417333898126","2012-04-04 09:36:06"
"459","1","50","83.7044242953766","FLAG","461696.440202571","3438053.4293186","461612.916414461","3438058.92545055","461617.908162669","3438058.59697758","461691.38429942","3438053.76201317","461688.221618325","3438053.97012768","461617.943067875","3438058.59468071","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-44.5860730558862","73.6350429669858","31.3303873356115","1","2","-8.2363585075669","-78.6668997806946","7.21","5","-70.4305412731277","-0.506113858503382","0.0630503819511106","-1.16736094626956","1.07661097821115","-2.24397192448072","-0.0907499680584103","-0.588329037183018","0.847892421729814","11.553891255416","0.111439801703842","13.3854141524169","0.00324670054459975","-0.874794167209826","-0.301863907156209","-0.551540048078715","0.931544470687863","5.05686732269284","0.0668643336197876","1.29249235621986","0.000426898160653353","-0.723420289533667","-0.379659806623762","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","273.764817538718","2012-04-04 09:36:07"
"460","1","50","76.2351858908704","FLAG","461685.07530256","3438004.73846069","461609.245855722","3438012.59330378","461614.219244712","3438012.07813202","461680.051252925","3438005.25888017","461676.529277633","3438005.6237063","461614.219244712","3438012.07813202","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-38.8748504181597","66.1842541781604","27.5107466476378","1","2","-8.591751965468","-71.235185891747","7.21","5","-62.643433926279","-0.450155706334568","0.0630503819511106","-1.05307379903803","0.993083831744698","-2.04615763078273","-0.0599899672933321","-0.515514787449288","0.844324156041264","10.2894007142802","0.0989947429775664","11.8905957602858","0.00344549126320348","-0.769988875570906","-0.26104069932767","-0.482578393640105","0.934579500359606","4.41929573816255","0.0570994170333858","1.10373581945668","0.000380706046600486","-0.629357117891549","-0.335799669388661","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","275.913929039352","2012-04-04 09:36:07"
"461","1","50","69.1525352736534","FLAG","461672.930577565","3437956.23582514","461604.146086047","3437963.36091191","461609.119475036","3437962.84574014","461667.906527928","3437956.75624462","461664.893699938","3437957.06833039","461609.119475036","3437962.84574014","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-33.8142932754121","59.1016035611751","24.2343605159364","1","2","-8.079880381382","-64.152535275688","7.21","5","-56.072654894306","-0.402938089245008","0.0630503819511106","-0.899749962736293","0.858894014254842","-1.75864397699113","-0.0408559484814515","-0.453441342923198","0.841803671341495","9.37583046848956","0.0879081023327482","10.5589415907612","0.0035903557149434","-0.679416313985018","-0.227466371861377","-0.429296299421417","0.913566323226507","3.90798931270839","0.0590532216592332","1.14150300276272","0.000769992167381017","-0.581097438354447","-0.277495160488387","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","275.913929039374","2012-04-04 09:36:07"
"462","1","50","65.207205835634","FLAG","461664.18788172","3437907.01984948","461599.275731114","3437913.21600931","461604.253106681","3437912.74089619","461659.197266176","3437907.49622642","461653.152742465","3437908.07320368","461604.253106681","3437912.74089619","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-28.2086898112356","55.1939056753192","22.0602426230373","1","2","-11.0852989786109","-60.2072058348491","7.21","5","-49.1219068562382","-0.352990014937456","0.0630503819511106","-0.839652116493551","0.78198576162937","-1.62163787812292","-0.057666354864181","-0.407023963625812","0.818561102869915","10.2538897198537","0.0856987769397394","10.2935719927296","0.0051069139739228","-0.627319682963354","-0.18672824428827","-0.391186399113702","0.913203435195686","6.10099868025774","0.053934448824203","1.04255675736794","0.000778208073222227","-0.529829313576255","-0.25254348465115","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","275.452621989675","2012-04-04 09:36:07"
"463","1","50","62.4110718163421","FLAG","461656.141990741","3437857.67158867","461594.122724771","3437864.65389013","461599.091335642","3437864.0945101","461651.167479357","3437858.231633","461641.470558487","3437859.32333932","461599.091335642","3437864.0945101","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-23.2645577372848","52.4051340252932","20.0352278842678","1","2","-14.764118822331","-57.411071815681","7.21","5","-42.64695299335","-0.306460997497857","0.0630503819511106","-0.839532032424461","0.879029741896517","-1.71856177432098","0.0394977094720554","-0.358507011405549","0.769907319971744","10.3873571590077","0.0876485686974258","10.5277681218376","0.00944424662963562","-0.583814830018674","-0.133199192792425","-0.342201318608222","0.900613205475203","6.09760715033016","0.0508383987359371","0.982709887490911","0.00109717002447698","-0.472885582951658","-0.211517054264786","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","276.423470435064","2012-04-04 09:36:07"
"464","1","50","57.9271562738725","FLAG","461645.776959395","3437808.82393422","461588.273017695","3437815.8133636","461593.236487801","3437815.21006889","461640.762844743","3437809.43338462","461630.239575452","3437810.71245603","461593.236487801","3437815.21006889","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-18.5228741041313","47.8761389974181","17.8429938346725","1","2","-15.651735187841","-52.9271562743249","7.21","5","-37.2754210864839","-0.267861170060562","0.0630503819511106","-0.735567110520747","0.756197163216292","-1.49176427373704","0.0206300526955457","-0.312385822046211","0.737019355024886","10.5499703039356","0.0834504646400416","10.0235195445441","0.0133849374627173","-0.526902070625312","-0.097869573467109","-0.306109022014056","0.869855257603238","7.4174698164145","0.052951826529858","1.0235625980645","0.00217912327591211","-0.442226025455474","-0.169992018572638","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","276.930133494949","2012-04-04 09:36:07"
"465","1","50","53.1129114496835","FLAG","461634.645279656","3437760.09442199","461581.978494823","3437766.96400262","461586.936496877","3437766.3173067","461629.671713739","3437760.74314798","461619.034200625","3437762.13064969","461586.936496877","3437766.3173067","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-14.8368854691448","43.0972157529921","16.0847404814767","1","2","-15.7433164158939","-48.1129114514237","7.21","5","-32.3695950355298","-0.232607904830551","0.0630503819511106","-0.627696081369753","0.712153217392442","-1.3398492987622","0.0844571360226897","-0.268714494224262","0.671097750588536","10.0149515165001","0.0841291731692052","10.1050415376985","0.0241547553489504","-0.484975418620123","-0.0524535698284016","-0.267146653359697","0.783362400751994","6.89058968132983","0.0628275741734878","1.21446150709918","0.00807588318833364","-0.428650074307158","-0.105643232412236","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","277.431407968473","2012-04-04 09:36:07"
"466","1","50","49.9562000918095","FLAG","461624.719005917","3437711.09055394","461575.277985588","3437718.2464911","461580.226422444","3437717.53026997","461619.76384349","3437711.80774851","461607.941546612","3437713.51887042","461580.226422444","3437717.53026997","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-12.4011758365251","39.9494044374939","14.6021557442929","1","2","-16.9522819002629","-44.9562000904997","7.21","5","-28.0039181902368","-0.201236151707405","0.0630503819511106","-0.634854776141912","0.853146698932","-1.48800147507391","0.218291922790088","-0.229323192851505","0.593053292778603","8.77033989130496","0.0849542061958373","10.2041390646328","0.0428160690722385","-0.447704932159427","-0.0109414535435839","-0.220950593989382","0.721699716896115","4.60047596687305","0.0613604771147721","1.18610241591306","0.0155291477172863","-0.378682721886593","-0.0632184660921714","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","278.235619324407","2012-04-04 09:36:07"
"467","1","50","46.6129543457481","FLAG","461614.627583447","3437662.12392382","461568.412071274","3437668.19796262","461573.36943909","3437667.54642285","461609.647262283","3437662.77848032","461596.749964315","3437664.47355379","461573.36943909","3437667.54642285","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-10.0443365612256","36.589803655609","13.2238873096624","1","2","-18.0313623120647","-41.6129543709886","7.21","5","-23.5815920589239","-0.169457316823836","0.0630503819511106","-0.653049336846056","1.00388768423387","-1.65693702107993","0.350838347387813","-0.18916666402488","0.492042532756997","7.39338960614469","0.0859551603383654","10.3243670759938","0.0790182523334314","-0.410121437869889","0.0317881098201289","-0.173916904306446","0.627155237899049","2.36065847514225","0.0599698952881324","1.1592223696413","0.0337879430104454","-0.328074427819131","-0.0197593807937612","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","277.487388270068","2012-04-04 09:36:07"
"468","1","50","41.1940752131143","FLAG","461603.388212686","3437613.40353235","461562.525635578","3437618.61905004","461567.485399436","3437617.98600783","461598.403658307","3437614.03973872","461587.555894725","3437615.42429904","461567.544934262","3437617.97840907","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-9.1444951615962","31.1690835847009","11.9947977133936","1","2","-15.9607578137531","-36.1340574135654","7.21","5","-20.1732995998123","-0.144965327749104","0.0630503819511106","-0.642467468474881","1.12234455424642","-1.7648120227213","0.479877085771542","-0.150807011756917","0.380092173428963","4.91959330768064","0.0861302342858497","10.3453958041371","0.140356157282091","-0.372211827511222","0.0705978039973885","-0.130819645450321","0.446139548804267","-0.523807314584901","0.065185767201573","1.26004554717386","0.101048658452624","-0.298384994560702","0.0367457036600601","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","277.273650778798","2012-04-04 09:36:07"
"469","1","50","36.8087513731015","FLAG","461590.658675801","3437565.05752773","461555.198362793","3437574.92922358","461560.015194618","3437573.58827944","461585.841759962","3437566.39849525","461579.841426367","3437568.06891108","461561.532053013","3437573.16600554","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-9.63811645163807","26.8086641632629","11.2338428952191","1","2","-11.2285936355469","-30.2342118718098","7.21","5","-19.0056182362629","-0.136574369654423","0.0630503819511106","-0.624938643108511","1.1669819850316","-1.79192062814011","0.542043341923086","-0.123435715276824","0.290306458978086","2.18097588556781","0.0863103569977956","10.3670309565763","0.212073574665694","-0.345303551202643","0.0984321206489954","-0.105202566558191","0.248794552557884","-2.09052691399335","0.0817523534391781","1.58027884528041","0.254502402552485","-0.315353681329463","0.10494854821308","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","285.556519888101","2012-04-04 09:36:08"
"470","1","50","40.4414466869068","FLAG","461581.052349565","3437516.07267773","461541.421620695","3437524.12972057","461546.321387161","3437523.13358375","461576.145805756","3437517.07019241","461569.823347386","3437518.35556665","461555.228085205","3437521.32282604","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-8.04770365343968","30.4345307037066","11.0339079103046","1","2","-11.4587116094688","-26.352546120506","7.21","5","-14.8938345110372","-0.10702709245212","0.0630503819511106","-0.659068382657287","1.29437077475519","-1.95343915741248","0.635302392097907","-0.0937670235029141","0.173649391119046","1.03432199867069","0.0914767383686819","10.9875826199974","0.352354616492567","-0.328915465536703","0.141381418530875","-0.0716183770266509","0.0873550545732932","-2.53909932327939","0.103525271858432","2.00115091722096","0.519868900016823","-0.337738560395246","0.194501806341945","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","281.491781061426","2012-04-04 09:36:08"
"471","1","50","42.0358167532247","FLAG","461573.109362191","3437466.72340749","461533.403654978","3437480.52437502","461538.12649734","3437478.88280259","461568.351958506","3437468.37699279","461559.54646496","3437471.43761906","461549.295552275","3437475.00064621","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-4.46699644616765","31.9992272151228","11.3764093976279","1","2","-14.3588290618326","-25.211311423016","7.21","5","-10.8524823611834","-0.077985936539353","0.0630503819511106","-0.673578879647526","1.3658473631432","-2.03942624279073","0.692268483495674","-0.066564431266064","0.0823200718864479","1.80225791926047","0.0993916657943288","11.9382715117469","0.532716651323739","-0.322058841970601","0.188929979438473","-0.0486206298636903","0.0320519382965499","-0.825430308609387","0.119490796694307","2.30976565539731","0.700915588616613","-0.355781501371787","0.258540241644407","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","289.166503488662","2012-04-04 09:36:08"
"472","1","50","55.5973969355448","FLAG","461570.497966758","3437417.04877463","461518.275515579","3437436.12457446","461522.971999054","3437434.40904451","461565.477254525","3437418.88273875","461549.327059624","3437424.78207664","461542.13357434","3437427.40971058","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-1.66451403195723","45.252214459092","14.7504930631387","1","2","-22.5391053235319","-30.197479216243","7.21","5","-7.6583738927111","-0.0550330735876432","0.0630503819511106","-0.733964712754114","1.64665629081363","-2.38062100356774","0.912691578059517","-0.0284649250692002","0.00895444614778186","0.981304200221977","0.133922172851314","16.0858483270668","0.840072905644308","-0.372722829989735","0.315792979851335","-0.0173511262627586","0.00185012430902779","0.280478606760015","0.180235398768311","3.48396316267694","0.927046272566601","-0.480660968475248","0.445958715949731","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","290.066221057304","2012-04-04 09:36:08"
"473","1","50","62.4275226341022","FLAG","461566.758942935","3437367.25769916","461504.603363941","3437373.07831616","461509.581698557","3437372.61211538","461561.780243351","3437367.72393411","461538.195208776","3437369.93257661","461534.253060035","3437370.30174279","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","-0.172673754250433","52.4269243305945","15.713114224646","1","2","-28.6887064615713","-32.648102926498","7.21","5","-3.9593964649267","-0.0284522223737797","0.0630503819511106","-0.654002456497496","1.6207527661983","-2.2747552226958","0.966750309700808","0.00254776601378227","6.32158903884257e-05","-0.363537937077175","0.143300491703426","17.2123101474365","0.986502657834253","-0.365817874996798","0.370913407024362","0.00807877244663434","0.000311106637916736","0.847326446918943","0.204803874412166","3.95887355592519","0.970061093362726","-0.518386346985219","0.534543891878488","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","275.349914164209","2012-04-04 09:36:08"
"474","1","50","65.216463772825","FLAG","461560.986488814","3437317.59248526","461497.924624578","3437334.21741913","461502.759436265","3437332.94282274","461556.103970245","3437318.87965856","461529.273885436","3437325.952846","461528.371186274","3437326.19082364","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","0.205932057674831","55.1671269142516","15.9965461988932","1","2","-32.7961102069973","-33.7296513881933","7.21","5","-0.933541181195999","-0.00670842678114107","0.0630503819511106","-0.440958659200696","1.38047147321878","-1.82143013241948","0.939512814018084","0.0326769292850291","0.0100337145544716","-2.58783776274839","0.14515619231395","17.4352046683794","0.830800627258487","-0.340458942007343","0.405812800577401","0.0255018812055158","0.00280393788780298","1.35866870099074","0.215076667700265","4.1574473856951","0.910231491038144","-0.527370294053972","0.578374056465003","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","284.768802057861","2012-04-04 09:36:08"
"475","1","50","73.4733450961758","FLAG","461556.830607403","3437267.77730509","461484.55554617","3437280.99274921","461489.47400069","3437280.09341326","461551.881579882","3437268.68223129","461518.88054134","3437274.71644798","461520.989649914","3437274.33079896","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","1.30955574343242","63.4422652070584","18.4129409541551","1","2","-38.5792589135074","-36.4351823888384","7.21","5","2.144076524669","0.0154073335688076","0.0630503819511106","-0.409560641781196","1.50559873846039","-1.91515938024159","1.0960380966792","0.0604224755587359","0.0258930030745748","-3.98904825227672","0.165739350469533","19.9075179017551","0.730348431206812","-0.365624088208407","0.486469039325879","0.0507105986978544","0.00840609954757602","1.25304184245723","0.246310765930814","4.76120474078911","0.845004451576635","-0.582451382125565","0.683872579521274","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","280.362024100392","2012-04-04 09:36:08"
"476","1","50","77.5992719940951","FLAG","461552.859618112","3437217.93766048","461479.858206985","3437244.25193394","461484.561950286","3437242.55641072","461547.996570632","3437219.69060689","461510.462966976","3437233.22006468","461514.548897529","3437231.74723981","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","4.06332457897398","67.4299343263288","19.776641435353","1","2","-45.0669269586354","-40.7236515147611","7.21","5","4.3432754438743","0.0312107766560771","0.0630503819511106","-0.356019345883719","1.5006100245925","-1.85662937047622","1.14459067870878","0.0783662645932449","0.0377559087443899","-3.14665512498194","0.176927078629012","21.2513140369749","0.676322962030601","-0.37643926996269","0.53317179914918","0.0542746519794183","0.00829505635147128","4.29157419901808","0.265395536151992","5.13011471559494","0.846023024743313","-0.627946292511853","0.73649559647069","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","289.822333501591","2012-04-04 09:36:08"
"477","1","50","84.7003031767122","FLAG","461548.011496792","3437168.17451191","461463.992677827","3437178.89735752","461468.952448678","3437178.26437008","461543.050364519","3437168.8076731","461497.680919335","3437174.59791822","461505.261459968","3437173.63045679","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","6.62331631342222","74.6989307143272","22.394606569627","1","2","-50.7388133061986","-43.0967862257446","7.21","5","7.642027080454","0.0549156053973366","0.0630503819511106","-0.283558274046377","1.55484790046231","-1.83840617450869","1.27128962641593","0.120288208314561","0.0693730761538135","-4.49882249570052","0.197029104819891","23.6658368713095","0.568206179878101","-0.386191229627133","0.626767646256255","0.0865127548181627","0.0172028040686544","4.44974205430579","0.292433735660445","5.65276504797305","0.779247047966318","-0.665212094197848","0.838237603834174","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","277.273018061676","2012-04-04 09:36:08"
"478","1","50","83.847518495727","FLAG","461540.183494925","3437118.88040971","461457.775658051","3437134.35150468","461462.69202048","3437133.42851588","461535.265817629","3437119.80364536","461487.572119012","3437128.75757218","461497.822358379","3437126.83321118","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","8.91131456842202","73.8416761017554","22.7057592551981","1","2","-53.5305073188771","-43.1011941914694","7.21","5","10.4293131274077","0.0749450424920449","0.0630503819511106","-0.164973371764001","1.45080984102972","-1.61578321279373","1.28583646926572","0.144671327167702","0.0976168047486061","-4.60040548944708","0.196711916189289","23.6277382645269","0.4950955006635","-0.360992751441697","0.650335405777101","0.101046017814409","0.0235806689495138","5.77264343263281","0.290786556451837","5.62092495593599","0.742371210845409","-0.646444622247916","0.848536657876734","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","280.632836368051","2012-04-04 09:36:08"
"479","1","50","76.5637544834198","FLAG","461524.921260542","3437071.31533249","461449.878431736","3437086.5002706","461454.779731219","3437085.50849123","461519.977321446","3437072.31573999","461477.041375381","3437081.0038411","461491.786596958","3437078.02014124","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","10.1859770444538","66.5189781686821","21.1633372463353","1","2","-48.8502876361621","-33.8062182346242","7.21","5","15.0440694015379","0.108106680351612","0.0630503819511106","-0.0643908198048531","1.27176915084451","-1.33615997064936","1.20737833103965","0.177333786489878","0.168828741796455","-6.27096450095823","0.175965914842618","21.1358653808172","0.359815367406405","-0.275000997895682","0.629668570875438","0.144787052580994","0.0604696619375796","2.22740657967709","0.255229787550789","4.9336100672869","0.59504393723425","-0.511302003210379","0.800876108372367","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","281.439356113593","2012-04-04 09:36:08"
"480","1","50","79.006815386649","FLAG","461514.775671091","3437022.48782073","461436.858357122","3437035.56333455","461441.789407284","3437034.73584177","461509.822905024","3437023.31895771","461466.088266073","3437030.65818499","461484.476359093","3437027.57242969","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","12.2517654208872","68.984795833936","22.4512018736837","1","2","-49.3681907655775","-30.7229809069041","7.21","5","18.6452098586734","0.133984475109791","0.0630503819511106","-0.0789352214773351","1.33837247650534","-1.41730769798267","1.259437255028","0.214703959303987","0.219903747802605","-7.66167126543808","0.180847633963258","21.7222252917868","0.288468465784252","-0.250179683579768","0.679587602187742","0.19077715625733","0.0979663122752328","-0.516453441993638","0.258889458506842","5.00435176889235","0.494282510575249","-0.474719383218078","0.856273695732739","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","279.526197781565","2012-04-04 09:36:09"
"481","1","50","82.7161417054734","FLAG","461509.560448591","3436972.79402152","461428.490479601","3436989.21413804","461433.390972257","3436988.22157987","461504.652968622","3436973.78799492","461456.020345823","3436983.63816932","461475.621523956","3436979.66809714","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","14.7525741599159","72.7090125110424","23.7481501659318","1","2","-54.6272655914332","-34.6280741730118","7.21","5","19.9991914184214","0.143714186385032","0.0630503819511106","-0.0782875886201286","1.38320639268715","-1.46149398130728","1.30491880406702","0.224399715497062","0.214692436897131","-6.33834709802299","0.19193263119027","23.0536820648011","0.295039673828935","-0.26897881990653","0.717778250900654","0.188086482768785","0.0845494329644198","2.37747362906757","0.27677998557856","5.35017693811376","0.526967782518336","-0.523399120627143","0.899572086164712","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","281.449936975445","2012-04-04 09:36:09"
"482","1","50","85.9780048776308","FLAG","461503.483881878","3436923.17660096","461419.551429688","3436941.81958334","461424.432471781","3436940.73541173","461498.569812174","3436924.26810862","461445.816964444","3436935.98551214","461465.219272836","3436931.67589311","7","01/01/1867 12:00:01 AM","03/01/2006 12:00:01 AM","139.15947980835","15.7010731240159","75.9441723386397","25.8676397734531","1","2","-59.0723418534271","-39.1971717372421","7.21","5","19.875170116185","0.142822969326682","0.0630503819511106","0.0734573476693832","1.33159977897423","-1.25814243130484","1.40505712664361","0.242143709747744","0.210699977388045","-7.02642622450948","0.209593110373962","25.1749423720662","0.300173022188582","-0.296632532654079","0.780919952149568","0.184517276222966","0.0725073262605435","4.64837550700811","0.295132020807749","5.70492309306212","0.559260723528561","-0.574143735580071","0.943178288026004","0","0","0","0","0","Natural.Mean High Water Or Apparent.Marsh",NA,NA,"NA","Jekyll","282.523165219079","2012-04-04 09:36:09"
