Transect,Base_Off,Tran_Spac,Tran_Dist,Tran_Flag,Start_X,Start_Y,End_X,End_Y,Inner_X,Inner_Y,Outer_X,Outer_Y,Min_DateX,Min_DateY,Max_DateX,Max_DateY,Num_Dates,Min_Date,Max_Date,Elp_Years,Tran_Mean,Range_Dst,Stdev_Chg,MinDPos,MaxDPos,MinDDist,MaxDDist,MinDAcc,MaxDAcc,Net_Chng,EPR,EPR_Error,EPR_MnEra,EPR_SDEra,EPR_Er_L,EPR_Er_U,LRR,LRR_Rsqr,LRR_int,LRR_SEcoe,LRR_SEres,LRR_Pval,LRR_CI_L,LRR_CI_U,WLR,WLR_Rsqr,WLR_int,WLR_SEcoe,WLR_SEres,WLR_Pval,WLR_CI_L,WLR_CI_U,WLR,RLR,LMS,JK_avg,JK_min,JK_max,MinClass1,MaxClass1,Attr_Chng,Base_Loc,Shore_Loc,T_azimuth,Time_Stmp
220,1,100,206.853913384265,FLAG,461867.687541393,3438790.70062451,461660.95416972,3438797.76139778,461665.952235516,3438797.5906938,461862.599370375,3438790.87440595,461862.599370375,3438790.87440595,461669.519428532,3438797.46885986,7,1867-01-01,2006-03-01,139.254794520548,-163.674623534909,196.761795505852,70.4631195863329,1,7,-5.0911378192677,-198.283660357167,7.21,5,-193.192522537899,-1.38733120969413,0.0630072263166471,-1.10957507046812,2.09242268007446,-3.20199775054258,0.982847609606338,-1.36606519239459,0.90499362786436,-24.6491009581363,0.197942946210351,23.7918852734569,0.0009785798875904,-1.87489373441526,-0.85723665037393,-1.22430687022581,0.869859921248027,-38.2893455621833,0.211780591224079,4.09653714532082,0.00217892400288611,-1.76870621116674,-0.679907529284868,-1.22430687022581,0,0,0,0,0,NA,NA,NA,undefined,NA,272.095776262023,2010-01-26 10:16:35
221,1,100,194.458163863533,FLAG,461851.781304892,3438691.98026207,461657.441829947,3438698.77334469,461662.43510422,3438698.59880617,461846.732047933,3438692.15675745,461846.732047933,3438692.15675745,461667.124118363,3438698.43490297,7,1867-01-01,2006-03-01,139.254794520548,-151.859030621921,184.409499358608,65.7784131779162,1,7,-5.0523406908476,-184.769962184933,7.21,5,-179.717621494085,-1.29056684987293,0.0630072263166471,-0.962391890864632,1.97142983787541,-2.93382172874004,1.00903794701078,-1.28401784424814,0.917490839870475,-21.4671191756895,0.172201238951424,20.6978434923647,0.000684511341268724,-1.72667522117074,-0.841360467325545,-1.14725680955951,0.882793436665758,-36.0213807621542,0.186948532390105,3.61620298995654,0.00166864263240317,-1.62782331112038,-0.666690307998636,-1.14725680955951,0,0,0,0,0,NA,NA,NA,undefined,NA,271.299374979407,2010-01-26 10:16:35
222,1,100,177.950226420866,FLAG,461833.246992041,3438593.73435814,461655.498165134,3438602.19825892,461660.4931599,3438601.96041127,461828.091984304,3438593.97982515,461828.091984304,3438593.97982515,461663.65179831,3438601.81000577,7,1867-01-01,2006-03-01,139.254794520548,-136.041893307822,167.788723389385,60.0447138882455,1,7,-5.1608486534821,-169.787354715574,7.21,5,-164.626506062091,-1.18219632314204,0.0630072263166471,-0.990356802032246,1.5889178242461,-2.57927462627834,0.598561022213851,-1.18326027675055,0.935055553644951,-16.439144643914,0.139459333498881,16.762408191056,0.000373750871284816,-1.54175190625272,-0.824768647248374,-1.06304986398253,0.903128381944161,-30.2731466323543,0.155701273825839,3.01177765211942,0.00102806278417626,-1.46329273026466,-0.662806997700388,-1.06304986398253,0,0,0,0,0,NA,NA,NA,undefined,NA,270.977768446722,2010-01-26 10:16:35
223,1,100,157.002725085245,FLAG,461807.6426423,3438497.06808687,461650.914585422,3438506.35096744,461655.942123508,3438506.05319028,461802.550593088,3438497.36968497,461802.550593088,3438497.36968497,461655.942123508,3438506.05319028,7,1867-01-01,2006-03-01,139.254794520548,-113.717905136828,146.865403063351,53.3009517874299,1,7,-5.1009731027815,-151.966376166133,7.21,5,-146.865403063351,-1.05465239864097,0.0630072263166471,-1.18169180459525,1.00785080031896,-2.18954260491421,-0.173841004276289,-1.06761615967668,0.966021411386868,-7.09408134671793,0.0895446056210175,10.7628739724234,7.3153712503316e-05,-1.29779789636529,-0.837434422988077,-0.98496434665599,0.955203393132445,-17.2020411045704,0.0953916014108255,1.84518910006072,0.000146578121863501,-1.23017626451492,-0.739752428797062,-0.98496434665599,0,0,0,0,0,NA,NA,NA,undefined,NA,275.169881691237,2010-01-26 10:16:35
224,1,100,139.534373431694,FLAG,461782.326110149,3438400.32748555,461643.169493661,3438410.58796588,461648.154494638,3438410.22040518,461777.283807497,3438400.6992713,461777.283807497,3438400.6992713,461648.154494638,3438410.22040518,7,1867-01-01,2006-03-01,139.254794520548,-96.6373869803709,129.479849512136,48.0206127922326,1,7,-5.0559905736787,-134.535840085814,7.21,5,-129.479849512136,-0.92980532525241,0.0630072263166471,-1.19920549645201,1.23271388382985,-2.43191938028186,0.0335083873778392,-0.95762187317799,0.95754484464651,-1.76513788399154,0.0901767774063964,10.8388582844628,0.00012805777228678,-1.18942865917509,-0.725815087180888,-0.878257364844623,0.954104644629202,-13.1131098790023,0.0861436286429297,1.66630271701858,0.00015579557844848,-1.09969661188994,-0.656818117799307,-0.878257364844623,0,0,0,0,0,NA,NA,NA,undefined,NA,274.088662070578,2010-01-26 10:16:35
225,1,100,123.627204153074,FLAG,461759.165437851,3438303.04657091,461636.028621917,3438314.0470331,461640.991622419,3438313.60366205,461754.131118108,3438303.49631328,461754.131118108,3438303.49631328,461641.013438517,3438313.60171311,7,1867-01-01,2006-03-01,139.254794520548,-82.642915004576,113.590069917567,43.6231559937204,1,7,-5.0543687515161,-118.62253568969,7.21,5,-113.568166938174,-0.815542239168045,0.0630072263166471,-1.07639361906604,1.28925654639945,-2.3656501654655,0.21286292733341,-0.861478833677805,0.939034312755992,2.09119218544756,0.0981661175787183,11.7991423886941,0.000318632793192379,-1.1138228724006,-0.609134794955013,-0.788840344273504,0.939269336631695,-9.32296206525561,0.0897042567120584,1.73517704143873,0.000315542963740147,-1.01943247715678,-0.55824821139023,-0.788840344273504,0,0,0,0,0,NA,NA,NA,undefined,NA,275.411982233998,2010-01-26 10:16:35
226,1,100,107.182384260434,FLAG,461733.436530514,3438206.44611529,461626.662872911,3438215.79756105,461631.644151226,3438215.36129095,461728.348947532,3438206.89169576,461728.348947532,3438206.89169576,461633.740295781,3438215.17770651,7,1867-01-01,2006-03-01,139.254794520548,-66.1849455348949,97.0749796358623,39.2364607852446,1,7,-5.1070581112753,-100.077869208193,7.21,5,-94.9708110969178,-0.681993115022724,0.0630072263166471,-0.863932509263011,1.46491169952956,-2.32884420879257,0.600979190266552,-0.758587338656471,0.900031958258362,7.48780506116068,0.113063445157104,13.5897366756427,0.00111353353251273,-1.04922617705178,-0.467948500261158,-0.698780759220722,0.918909140362571,-2.82090439975196,0.0928336876915357,1.79571058786547,0.000655117703026508,-0.937417350535718,-0.460144167905726,-0.698780759220722,0,0,0,0,0,NA,NA,NA,undefined,NA,275.435089994888,2010-01-26 10:16:35
227,1,100,90.0613674428968,FLAG,461707.09419129,3438110.00145103,461617.412884753,3438118.26662881,461622.388566833,3438117.8080617,461702.131099763,3438110.45885777,461702.131099763,3438110.45885777,461624.131775205,3438117.64740473,7,1867-01-01,2006-03-01,139.254794520548,-49.956619004601,80.0804742526855,33.6784898879275,1,7,-4.9841246402413,-83.3140029680466,7.21,5,-78.3298783278053,-0.562493224003481,0.0630072263166471,-0.748678615528783,1.23701387054174,-1.98569248607052,0.488335255012953,-0.644021743405282,0.880485572433158,11.6993171446337,0.106112018002096,12.7542052231454,0.00175359987240739,-0.916791369424183,-0.371252117386381,-0.615494792104837,0.940354180870111,5.73317946917997,0.0693240064709222,1.3409555895994,0.000301516820151027,-0.793697823912524,-0.437291760297151,-0.615494792104837,0,0,0,0,0,NA,NA,NA,undefined,NA,275.419249638299,2010-01-26 10:16:35
228,1,100,77.3529892354723,FLAG,461686.820855002,3438012.12855713,461609.833278096,3438019.63841371,461614.943472599,3438019.13993292,461681.823391777,3438012.61604139,461678.287539765,3438012.96095082,461614.943472599,3438019.13993292,7,1867-01-01,2006-03-01,139.254794520548,-39.7185410866534,67.1973567180731,28.0984625387815,1,7,-8.5738175971674,-72.218539804873,7.21,5,-63.6447222077056,-0.457037924093266,0.0630072263166471,-0.893300029889354,1.02872655182226,-1.92202658171162,0.135426521932909,-0.525559463291503,0.842374108443825,10.4464588862915,0.101671242602323,12.2204432434469,0.00355724512371881,-0.786913712731607,-0.264205213851399,-0.491067943866796,0.930179547759078,4.38734980661626,0.0601678535311491,1.1638453057475,0.000448728755609907,-0.645734335243195,-0.336401552490398,-0.491067943866796,0,0,0,0,0,NA,NA,NA,undefined,NA,274.67150915425,2010-01-26 10:16:35
229,1,100,65.7666013374466,FLAG,461665.465375589,3437914.49514898,461600.074056407,3437921.51093311,461605.039395319,3437920.97820573,461660.475262338,3437915.03053438,461654.961718601,3437915.62207823,461605.039395319,3437920.97820573,7,1867-01-01,2006-03-01,139.254794520548,-29.0508146341585,55.75401462385,22.3190965235691,1,7,-10.5639376961684,-60.7727662400063,7.21,5,-50.2088285438379,-0.360553679438515,0.0630072263166471,-0.682415746856023,0.839215869736767,-1.52163161659279,0.156800122880744,-0.413252592209197,0.82547581845716,10.0829532780056,0.084977942469068,10.2139808298597,0.00462079211630956,-0.63169534754993,-0.194809836868463,-0.396595935914531,0.920823206644255,5.85949573190487,0.0520084707293158,1.00601585340059,0.000616689818149679,-0.530287966070533,-0.262903905758529,-0.396595935914531,0,0,0,0,0,NA,NA,NA,undefined,NA,275.390155551834,2010-01-26 10:16:35
230,1,100,59.1608450778336,FLAG,461647.90639237,3437816.09000325,461589.11031375,3437822.64947953,461594.073424962,3437822.09577917,461642.712629097,3437816.66943588,461631.89312027,3437817.87649447,461594.073424962,3437822.09577917,7,1867-01-01,2006-03-01,139.254794520548,-19.0526885121869,48.9409581057232,18.235668609493,1,7,-16.1126172379938,-54.166943096433,7.21,5,-38.0543258584392,-0.273271207569259,0.0630072263166471,-0.595086190942975,0.8288850461455,-1.42397123708847,0.233798855202524,-0.31969524680782,0.740040315012557,10.7327344347818,0.0847376641970959,10.1851004216921,0.0129859894157388,-0.537520347187124,-0.101870146428515,-0.312457084817406,0.877078991989526,7.53583693242112,0.0523117292374811,1.01188187604295,0.00188378455738945,-0.446928665786,-0.177985503848812,-0.312457084817406,0,0,0,0,0,NA,NA,NA,undefined,NA,276.940925069031,2010-01-26 10:16:36
231,1,100,50.3406624164317,FLAG,461626.184007826,3437718.5066474,461576.377330228,3437725.81945529,461581.321113504,3437725.09359002,461621.236935808,3437719.23299553,461609.634178156,3437720.93655702,461581.321113504,3437725.09359002,7,1867-01-01,2006-03-01,139.254794520548,-12.8588035561196,40.343765787487,14.7894387830359,1,7,-16.7272628621169,-45.343876102976,7.21,5,-28.6166132408591,-0.20549822603513,0.0630072263166471,-0.490290039682773,0.875119046475093,-1.36540908615787,0.38482900679232,-0.234039396749113,0.602977289639613,8.79063382143139,0.0849300080244639,10.2082193171183,0.0400396388554615,-0.452358932677246,-0.0157198608209795,-0.225572728974927,0.73033882919087,4.6106742508945,0.0612983245059588,1.18571235368258,0.0142948511426845,-0.383145088504885,-0.0680003694449692,-0.225572728974927,0,0,0,0,0,NA,NA,NA,undefined,NA,278.197421001144,2010-01-26 10:16:36
232,1,100,42.1827655794371,FLAG,461605.116810454,3437620.76116345,461563.744920885,3437628.99235203,461568.726578593,3437628.00122099,461600.180783538,3437621.74321597,461588.94930759,3437623.97778629,461568.726578593,3437628.00122099,7,1867-01-01,2006-03-01,139.254794520548,-9.27217923267185,32.0706974601965,12.1069536770142,1,7,-16.4843808305609,-37.1034689494686,7.21,5,-20.6190881189077,-0.148067347985388,0.0630072263166471,-0.427286367887561,1.14828679223807,-1.57557316012564,0.721000424350513,-0.157523497817704,0.407612351422369,5.3874754874503,0.0849258054077739,10.2077141807846,0.122782928955383,-0.375832230575712,0.0607852349403036,-0.137723638322194,0.493581373822041,-0.0591218554569959,0.0623876948340928,1.20678437916148,0.0783461644914783,-0.298096313429934,0.0226490367855469,-0.137723638322194,0,0,0,0,0,NA,NA,NA,undefined,NA,276.628893087072,2010-01-26 10:16:36
233,1,100,39.8006679421395,FLAG,461582.092854132,3437523.53537057,461543.215483491,3437532.0584698,461548.152517162,3437530.97612223,461577.267443614,3437524.59324696,461571.468129228,3437525.86463263,461556.180721271,3437529.2160963,7,1867-01-01,2006-03-01,139.254794520548,-8.41430345460065,29.8063758102077,11.053440684258,1,7,-10.8770511200802,-26.527519188517,7.21,5,-15.6504680684368,-0.112387283485076,0.0630072263166471,-0.376569859451796,1.50741092934346,-1.88398078879526,1.13084106989167,-0.097959921325519,0.18911600658771,1.08047856663944,0.0907149039357884,10.9035387638384,0.329515203520207,-0.33115000560435,0.135230162953312,-0.0774547117995176,0.103075146042865,-2.37200715724124,0.102179527487831,1.97649004295365,0.482613261918012,-0.340115549133637,0.185206125534602,-0.0774547117995176,0,0,0,0,0,NA,NA,NA,undefined,NA,284.616891186663,2010-01-26 10:16:36
234,1,100,53.3895928581974,FLAG,461570.474250516,3437424.49070824,461518.588086599,3437437.07143237,461523.508703286,3437435.87834126,461565.401181584,3437425.72076412,461550.332943639,3437429.37432666,461542.730887276,3437431.21758055,7,1867-01-01,2006-03-01,139.254794520548,-2.032300140176,43.1063349326233,14.2387385421657,1,7,-20.7249118574211,-28.5472418091382,7.21,5,-7.8223299517171,-0.0561727872900122,0.0630072263166471,-0.40112388984056,2.06236457312325,-2.46348846296381,1.66124068328269,-0.0310499496902117,0.0114499917642036,0.886543409553751,0.129024633332258,15.5082024010532,0.819381486130344,-0.362718328483749,0.300618429103326,-0.0178050471194679,0.00214621157568817,-0.228237474661642,0.17169407722228,3.32113136953355,0.921436833799262,-0.459158723313399,0.423548629074463,-0.0178050471194679,0,0,0,0,0,NA,NA,NA,undefined,NA,289.902133174686,2010-01-26 10:16:36
235,1,100,64.3716245588144,FLAG,461561.834579715,3437324.96739464,461499.498942949,3437341.02897729,461504.548197986,3437339.72797146,461556.973115953,3437326.22001362,461530.701236343,3437332.98930303,461529.387050359,3437333.32792004,7,1867-01-01,2006-03-01,139.254794520548,0.421650290958852,54.1372048478186,15.7463505611692,1,7,-32.1502112561295,-33.5073207862849,7.21,5,-1.3571095301554,-0.00974551386060282,0.0630072263166471,-0.175781139976893,1.96569693813054,-2.14147807810743,1.78991579815364,0.0280081324182233,0.00761789309377041,-2.00959719757435,0.142962184147805,17.1834356758176,0.852391683050581,-0.339487861335018,0.395504126171465,0.0214399045184761,0.00205605670063781,1.58700383825836,0.211238645720046,4.08605412666846,0.923101150900133,-0.521566321153888,0.564446130190841,0.0214399045184761,0,0,0,0,0,NA,NA,NA,undefined,NA,282.490450386195,2010-01-26 10:16:36
236,1,100,76.3325177777972,FLAG,461553.538258798,3437225.32554902,461479.41828888,3437243.57063958,461484.478544828,3437242.32502618,461548.609737433,3437226.53873514,461510.986304185,3437235.79997671,461515.014424146,3437234.80842999,7,1867-01-01,2006-03-01,139.254794520548,3.8172781492152,66.0455664653818,19.3417822770701,1,7,-43.8221687832147,-39.6738058129774,7.21,5,4.1483629702373,0.0297897317253603,0.0630072263166471,-0.0353757938675088,2.1680804035639,-2.20345619743141,2.13270460969639,0.0757011354011715,0.0368840166524877,-3.13648173440661,0.172996605480994,20.7934431062139,0.67994157337473,-0.369000796275013,0.520403067077356,0.0535247669000736,0.00844526639747623,3.95337157391408,0.259371021099868,5.01709347496898,0.84464683046515,-0.61320966862969,0.720259202429837,0.0535247669000736,0,0,0,0,0,NA,NA,NA,undefined,NA,284.503519462207,2010-01-26 10:16:36
237,1,100,84.6212754566482,FLAG,461541.909235229,3437126.06469558,461459.220331061,3437144.04539043,461464.187718346,3437142.96523251,461536.93452232,3437127.14644646,461489.491824937,3437137.46285678,461499.013409681,3437135.39238903,7,1867-01-01,2006-03-01,139.254794520548,8.74328556605592,74.446836604179,22.677863979534,1,7,-53.6423618100131,-43.8982655071821,7.21,5,9.744096302831,0.0699731476850026,0.0630072263166471,0.0318576927301783,2.24892067934127,-2.21706298661109,2.28077837207144,0.13745445558139,0.0884585376010853,-4.14188012404991,0.197329563904765,23.7181593755521,0.517116987067118,-0.369797337026235,0.644706248189015,0.0956902325011012,0.0208740666620282,5.95360135256033,0.293088211925206,5.66929547258132,0.757277408671769,-0.657717001312959,0.849097466315161,0.0956902325011012,0,0,0,0,0,NA,NA,NA,undefined,NA,280.735853764103,2010-01-26 10:16:36
238,1,100,78.5274274370559,FLAG,461515.548453472,3437029.75975463,461438.954664573,3437047.07877198,461443.853897019,3437045.97098122,461510.376273106,3437030.92926306,461468.188845361,3437040.46848032,461486.133573248,3437036.41090518,7,1867-01-01,2006-03-01,139.254794520548,11.7228541131479,68.2017580835804,22.1711851521943,1,7,-48.5552189397218,-30.1574697584647,7.21,5,18.3977491812571,0.132115732493091,0.0630072263166471,0.0981722416768074,2.01415323352334,-1.91598099184653,2.11232547520014,0.211287397241909,0.218673306765974,-7.83824783422825,0.178610520385441,21.4682113760546,0.290007003879991,-0.247845562114454,0.670420356598272,0.189520499649016,0.0992974406929955,-1.00140645042285,0.255265934347143,4.93768751869082,0.491203674954625,-0.466661474440481,0.845702473738514,0.189520499649016,0,0,0,0,0,NA,NA,NA,undefined,NA,281.521070494437,2010-01-26 10:16:36
239,1,100,85.1359522710085,FLAG,461504.213508667,3436930.44728629,461420.908987837,3436948.01108936,461425.818613404,3436946.9759511,461499.312177939,3436931.48067567,461447.204764113,3436942.46692643,461466.668732281,3436938.36317191,7,1867-01-01,2006-03-01,139.254794520548,15.6685174847365,75.109304274111,25.3822253331258,1,7,-58.2620691776117,-38.3701899802885,7.21,5,19.8918791973232,0.142845201601931,0.0630072263166471,0.195342889343747,2.07524369352075,-1.879900804177,2.2705865828645,0.238239141308103,0.21212567778952,-6.73783446584708,0.205333573145987,24.6802066383652,0.298329887728132,-0.289587612067271,0.766065894683477,0.184321962967847,0.0744008968935638,4.38287752557724,0.290746477489106,5.62399858278367,0.553971362387824,-0.563065650840891,0.931709576776585,0.184321962967847,0,0,0,0,0,NA,NA,NA,undefined,NA,282.089369951635,2010-01-26 10:16:36
240,1,100,102.731273997475,FLAG,461489.199268807,3436831.62090943,461388.86883435,3436853.70073232,461393.763243103,3436852.62361471,461484.274138079,3436832.70478807,461426.428295671,3436845.43498267,461447.158628929,3436840.8728367,7,1867-01-01,2006-03-01,139.254794520548,14.2905122881379,92.6767595680777,30.0084841440398,1,7,-64.2730401317543,-43.0466439994398,7.21,5,21.2263961323145,0.152428476200023,0.0630072263166471,0.197922999600689,2.67062504309,-2.47270204348931,2.86854804269069,0.261645924689231,0.183048526381987,-9.90046905356598,0.24719744879052,29.7120632693085,0.338282532105858,-0.373795346987318,0.89708719636578,0.218098446145399,0.0710400107478589,1.15397502563607,0.352707394384562,6.82252766494969,0.563418366629609,-0.68856477515417,1.12476166744497,0.218098446145399,0,0,0,0,0,NA,NA,NA,undefined,NA,284.856351497498,2010-01-26 10:16:36
241,1,100,105.263757629692,FLAG,461468.337372723,3436733.8332757,461365.714055376,3436757.26217681,461370.592298633,3436756.14847398,461463.476461,3436734.94302174,461405.923225592,3436748.08242413,461427.22106123,3436743.22012872,7,1867-01-01,2006-03-01,139.254794520548,12.8233833151285,95.274019665713,30.670632841145,1,7,-64.0200280606341,-42.174211081166,7.21,5,21.8458169794681,0.156876587658493,0.0630072263166471,0.292245243178542,2.75904564075949,-2.46680039758095,3.05129088393803,0.263737368247255,0.178042738516366,-11.3350580793753,0.253424822778975,30.460566665488,0.345700765725736,-0.387711877887731,0.915186614382241,0.225588989924504,0.0724649817290965,-0.436089276025596,0.360939125279216,6.98175656871904,0.559379976516751,-0.702234569288709,1.15341254913772,0.225588989924504,0,0,0,0,0,NA,NA,NA,undefined,NA,280.327307489061,2010-01-26 10:16:36
242,1,100,108.046747584995,FLAG,461448.10988222,3436635.90203526,461342.722610314,3436659.72686651,461347.761588263,3436658.58770808,461443.233560164,3436637.00442218,461385.65666681,3436650.02079259,461404.019589434,3436645.86949875,7,1867-01-01,2006-03-01,139.254794520548,10.4974963245347,97.8812323619122,30.7345476082091,1,7,-64.0292388184501,-45.2029229851517,7.21,5,18.8263158332984,0.135193304461201,0.0630072263166471,0.147349258600554,2.8908171429147,-2.74346788431414,3.03816640151525,0.240723052673762,0.147709394479851,-11.3804123515391,0.258596398313752,31.0821676579057,0.39464130663526,-0.424020151592542,0.905466256940067,0.207459445293758,0.0585534606081804,-0.470901331268118,0.372022972091557,7.19615482833934,0.60112536322218,-0.748856049204234,1.16377493979175,0.207459445293758,0,0,0,0,0,NA,NA,NA,undefined,NA,283.262680773236,2010-01-26 10:16:36
243,1,100,117.099883807991,FLAG,461427.753095736,3436537.99859346,461313.804962454,3436564.98388037,461318.746873539,3436563.81353308,461423.001243579,3436539.12393084,461369.178886399,3436551.87018397,461376.283053995,3436550.18776939,7,1867-01-01,2006-03-01,139.254794520548,-0.307825270634802,107.1379957404,33.4574162470775,1,7,-60.1943437766777,-52.893678323892,7.21,5,7.3006654527857,0.0524266721151094,0.0630072263166471,0.133164098525575,3.11422024417256,-2.98105614564698,3.24738434269813,0.183641121573902,0.0725406558042272,-15.8098797691399,0.293657864440098,35.2964041112256,0.55916688927368,-0.571230450647564,0.938512693795367,0.14631254146029,0.0245208029729819,-3.11012447125854,0.41270355903079,7.98305193976393,0.737409778415211,-0.914575730886718,1.2072008138073,0.14631254146029,0,0,0,0,0,NA,NA,NA,undefined,NA,283.764986499849,2010-01-26 10:16:36
244,1,100,115.783058645968,FLAG,461400.457781027,3436441.81362133,461288.090361942,3436469.72920475,461292.946019862,3436468.52290737,461395.613013208,3436443.01721328,461353.046270518,3436453.59212428,461350.656106863,3436454.18591573,7,1867-01-01,2006-03-01,139.254794520548,-11.6581073422525,105.787768451479,33.2789957853759,1,7,-48.8526811994529,-51.3154988103814,7.21,5,-2.4628176109285,-0.0176856934758185,0.0630072263166471,0.38795617896328,3.13382441179652,-2.74586823283324,3.5217805907598,0.110311311630795,0.0264561153219179,-19.3310016809319,0.299260760583371,35.9698479736717,0.727509188998627,-0.658962963643527,0.879585586905117,0.0833730951372821,0.00819320564948905,-7.67298721414378,0.410230110494507,7.93520726359528,0.846963440114267,-0.971156975330976,1.13790316560554,0.0833730951372821,0,0,0,0,0,NA,NA,NA,undefined,NA,281.481838672743,2010-01-26 10:16:36
245,1,100,118.388231238646,FLAG,461374.915254245,3436345.17969198,461260.300841038,3436374.83284664,461265.10719889,3436373.58934097,461369.945716564,3436346.4654157,461335.427197704,3436355.39608114,461324.953132101,3436358.10594178,7,1867-01-01,2006-03-01,139.254794520548,-22.4064382630547,108.290452534674,34.5308044458667,1,7,-40.7882485122354,-51.6071853798139,7.21,5,-10.8189368675785,-0.0776916651583016,0.0630072263166471,1.10235220679834,4.16204983722027,-3.05969763042193,5.26440204401861,0.0212846683499562,0.000914843457389938,-21.007359406199,0.314564526414769,37.8092943792311,0.94867563621281,-0.787329189387389,0.829898526087301,-0.00296871351120895,9.63036272285983e-06,-9.59276289940148,0.427818807854714,8.27543084904015,0.994731729248565,-1.10271196992612,1.0967745429037,-0.00296871351120895,0,0,0,0,0,NA,NA,NA,undefined,NA,287.782884085605,2010-01-26 10:16:36
246,1,100,116.238096650819,FLAG,461340.509634782,3436251.28594313,461228.192277938,3436281.22098053,461232.952598763,3436279.9522507,461335.696402123,3436252.56877513,461307.637636363,3436260.0470512,461297.209024373,3436262.82650488,7,1867-01-01,2006-03-01,139.254794520548,-24.1287196462912,106.330352501181,33.6509343632631,1,7,-34.019484046956,-44.8121348228493,7.21,5,-10.7926507758933,-0.0775029025970145,0.0630072263166471,0.612584594037879,3.68620349465347,-3.07361890061559,4.29878808869135,0.0330732774732232,0.00232587632132319,-23.4815582609065,0.306332642832607,36.8198576070658,0.91822190513265,-0.754379849854742,0.820526404801189,0.0443729475938299,0.00230147435523902,-16.4557219790098,0.413171038648122,7.99209454185515,0.918651031317712,-1.01771701936602,1.10646291455368,0.0443729475938299,0,0,0,0,0,NA,NA,NA,undefined,NA,283.467772914623,2010-01-26 10:16:36
247,1,100,108.698150968922,FLAG,461308.785758928,3436156.48247943,461203.787223655,3436184.60001158,461208.636282827,3436183.30148321,461303.945091893,3436157.77876047,461280.31909409,3436164.10556066,461281.389938306,3436163.81879955,7,1867-01-01,2006-03-01,139.254794520548,-21.7149684613084,98.6670079686095,32.8378825092912,1,7,-29.4696856879241,-28.3611103544455,7.21,5,1.1085753334786,0.00796076958998363,0.0630072263166471,1.10477287450098,4.03184718645847,-2.92707431195749,5.13662006095945,0.0969429992778098,0.0209850021564041,-26.8194818512961,0.296122640479931,35.5926595216213,0.756646842132003,-0.664264481460563,0.858150480016183,0.129577104556373,0.0223343641321959,-22.4333535390455,0.383399593471752,7.41621631651844,0.749114825766954,-0.85598292621246,1.11513713532521,0.129577104556373,0,0,0,0,0,NA,NA,NA,undefined,NA,286.030770330565,2010-01-26 10:16:36
248,1,100,99.746629722587,FLAG,461271.024221612,3436063.9291986,461174.359527723,3436088.53259463,461179.287784079,3436087.27823963,461266.261841679,3436065.14133423,461256.303982939,3436067.67583915,461263.339877645,3436065.88504153,7,1867-01-01,2006-03-01,139.254794520548,-23.3458008997501,89.7470293425755,32.0086683421233,1,7,-15.1895602966917,-7.9293419496375,7.21,5,7.2602183470542,0.0521362181607536,0.0630072263166471,1.23496343586533,4.57477849732128,-3.33981506145594,5.80974193318661,0.119892737995126,0.0337813457762138,-30.1601346602327,0.286752433125478,34.4664011596348,0.693219955385849,-0.617227857921745,0.857013333911998,0.207675140291264,0.0632690250665226,-33.8754523991881,0.357364476652555,6.91261104034012,0.586362994087544,-0.71095949209347,1.126309772676,0.207675140291264,0,0,0,0,0,NA,NA,NA,undefined,NA,285.85417419837,2010-01-26 10:16:37
249,1,100,104.140291037993,FLAG,461251.386476384,3435966.17652629,461150.622374157,3435992.47853989,461155.471511093,3435991.21279086,461246.54060883,3435967.44142194,461232.650354691,3435971.06713432,461246.54060883,3435967.44142194,7,1867-01-01,2006-03-01,139.254794520548,-25.4110302939926,94.1204469966116,33.2077637364799,1,7,-19.363891732558,-5.0082325579181,7.21,5,14.3556591746399,0.103089155558817,0.0630072263166471,1.80340204778202,5.3794899024146,-3.57608785463258,7.18289195019662,0.149827912513764,0.0490154054996782,-34.4644756153702,0.295140064219737,35.4745581085499,0.63329258825547,-0.608853775538028,0.908509600565556,0.256418634374348,0.0973418108287454,-40.1477148988916,0.34920184809788,6.7547188043972,0.495736520718763,-0.641233293316693,1.15407056206539,0.256418634374348,0,0,0,0,0,NA,NA,NA,undefined,NA,281.821177944544,2010-01-26 10:16:37
250,1,100,111.955561194872,FLAG,461237.166051817,3435867.25787748,461128.495681979,3435894.17995767,461133.422978268,3435892.95926554,461232.336504853,3435868.45435313,461208.945512366,3435874.24925542,461232.336504853,3435868.45435313,7,1867-01-01,2006-03-01,139.254794520548,-23.0378911800066,101.903760841818,33.907153584507,1,7,-29.0736687124491,-4.9755479946461,7.21,5,24.098120717803,0.173050563901749,0.0630072263166471,2.00035415884153,5.66602201300871,-3.66566785416718,7.66637617185024,0.209251495354844,0.0917024369519478,-37.4608243121348,0.294514854356399,35.3994105894029,0.509153622582778,-0.547823039578791,0.966326030288479,0.346856847249055,0.176922451867544,-47.873262770078,0.334575528767475,6.47179740876785,0.34738455825665,-0.513196929649032,1.20691062414714,0.346856847249055,0,0,0,0,0,NA,NA,NA,undefined,NA,284.22525344773,2010-01-26 10:16:37
