"Transect","Year","Transect_number","Date","Accuracy","Transect_spacing","Transect_distance","Location","Baseline_location","Start_X","Start_Y","End_X","End_Y","Azimuth","Shoreline_location","Class_1","Class_2","Class_3","Position_X","Position_Y","Change_Distance_Raw","Change_Years","Change_Years_Eras","Change_Distance_Cumulative","Change_Distance_Eras","Rate_Consecutive_Eras","Size_1"
"2681","T413",1974,413,1974-04-18,7.21,50,121.739235304664,"NA","NA",3692.44632263575,9406.21957714902,3468.88310611562,8750.23254016088,265.942710009525,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",3579.35643968231,9393.4526287769,-108.606099057156,"107.290782569017","22.9349760438056","-103.605996250022","-35.3047832231344","-1.53934249400141",1
"2682","T413",2003,413,2003-11-25,5,50,121.739235304664,"NA","NA",3692.44632263575,9406.21957714902,3468.88310611562,8750.23254016088,265.942710009525,"Jekyll","undefined","undefined","undefined",3571.24368668313,9392.87717765197,-116.739235304924,"136.895277207392","29.6044946383755","-111.73913249779","-8.13313624776789","-0.274726400403577",1
"2683","T413",2006,413,2006-03-01,5,50,121.739235304664,"NA","NA",3692.44632263575,9406.21957714902,3468.88310611562,8750.23254016088,265.942710009525,"Jekyll","undefined","undefined","undefined",3571.25772872264,9392.87817367679,-116.725157984827,"139.15947980835","2.26420260095827","-111.725055177693","0.0140773200971012","0.00621734119161566",1
"2684","T414",1867,414,1867-01-01,7.21,50,123.179435798951,"NA","NA",3697.27988687454,9356.4697078797,3472.21399076312,8701.36874003382,266.403282919844,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",3687.52273185743,9351.07270473382,-5.0110528984604,"0","0","0","0","0",1
"2685","T414",1924,414,1924-08-01,13.84,50,123.179435798951,"NA","NA",3697.27988687454,9356.4697078797,3472.21399076312,8701.36874003382,266.403282919844,"Jekyll","undefined","undefined","undefined",3648.26263883524,9348.60492745694,-44.3486281770346,"57.5796258270591","57.5796258270591","-39.3375752785742","-39.3375752785742","-0.683185670513472",1
"2686","T414",1933,414,1933-11-24,4.85,50,123.179435798951,"NA","NA",3697.27988687454,9356.4697078797,3472.21399076312,8701.36874003382,266.403282919844,"Jekyll","Natural.Mean High Water","undefined","undefined",3620.56123285345,9346.86369622173,-72.1047046213434,"66.8939082819986","9.31428245493954","-67.093651722883","-27.7560764443088","-2.9799479002904",1
"2687","T414",1951,414,1951-05-12,3.65,50,123.179435798951,"NA","NA",3697.27988687454,9356.4697078797,3472.21399076312,8701.36874003382,266.403282919844,"Jekyll","undefined","undefined","undefined",3615.98974631372,9346.57634563884,-76.6852132764929,"84.355806525211","17.4618982432124","-71.6741603780325","-4.5805086551495","-0.262314474139716",1
"2688","T414",1974,414,1974-04-18,7.21,50,123.179435798951,"NA","NA",3697.27988687454,9356.4697078797,3472.21399076312,8701.36874003382,266.403282919844,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",3582.38677323901,9344.46415875899,-110.354503926536,"107.290782569017","22.9349760438056","-105.343451028076","-33.6692906500434","-1.46803251879293",1
"2689","T414",2003,414,2003-11-25,5,50,123.179435798951,"NA","NA",3697.27988687454,9356.4697078797,3472.21399076312,8701.36874003382,266.403282919844,"Jekyll","undefined","undefined","undefined",3574.71192180499,9343.98173952568,-118.044502161312,"136.895277207392","29.6044946383755","-113.033449262851","-7.6899982347756","-0.25975779450757",1
"2690","T414",2006,414,2006-03-01,5,50,123.179435798951,"NA","NA",3697.27988687454,9356.4697078797,3472.21399076312,8701.36874003382,266.403282919844,"Jekyll","undefined","undefined","undefined",3574.57725394232,9343.9732746887,-118.179435799453,"139.15947980835","2.26420260095827","-113.168382900992","-0.134933638140609","-0.0595943305088959",1
"2691","T415",1867,415,1867-01-01,7.21,50,126.222492532349,"NA","NA",3703.72218662582,9306.88647710579,3475.70590005338,8650.31895683985,265.822893026895,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",3693.97158216871,9301.43905751081,-5.0079349655801,"0","0","0","0","0",1
"2692","T415",1924,415,1924-08-01,13.84,50,126.222492532349,"NA","NA",3703.72218662582,9306.88647710579,3475.70590005338,8650.31895683985,265.822893026895,"Jekyll","undefined","undefined","undefined",3651.8297097928,9298.36128031183,-47.2620486094535,"57.5796258270591","57.5796258270591","-42.2541136438734","-42.2541136438734","-0.733837933764697",1
"2693","T415",1933,415,1933-11-24,4.85,50,126.222492532349,"NA","NA",3703.72218662582,9306.88647710579,3475.70590005338,8650.31895683985,265.822893026895,"Jekyll","Natural.Mean High Water","undefined","undefined",3624.74974378821,9296.38352998393,-74.4141397843953,"66.8939082819986","9.31428245493954","-69.4062048188152","-27.1520911749418","-2.91510283334199",1
"2694","T415",1951,415,1951-05-12,3.65,50,126.222492532349,"NA","NA",3703.72218662582,9306.88647710579,3475.70590005338,8650.31895683985,265.822893026895,"Jekyll","undefined","undefined","undefined",3617.55658508971,9295.85818693181,-81.6264568450724,"84.355806525211","17.4618982432124","-76.6185218794923","-7.21231706067709","-0.413031673889211",1
"2695","T415",1974,415,1974-04-18,7.21,50,126.222492532349,"NA","NA",3703.72218662582,9306.88647710579,3475.70590005338,8650.31895683985,265.822893026895,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",3582.99046715035,9293.33369517,-116.284638679346,"107.290782569017","22.9349760438056","-111.276703713765","-34.6581818342731","-1.51114968544446",1
"2696","T415",2003,415,2003-11-25,5,50,126.222492532349,"NA","NA",3703.72218662582,9306.88647710579,3475.70590005338,8650.31895683985,265.822893026895,"Jekyll","undefined","undefined","undefined",3578.3286224489,9292.99322336586,-120.95889980478,"136.895277207392","29.6044946383755","-115.9509648392","-4.6742611254346","-0.157890252224589",1
"2697","T415",2006,415,2006-03-01,5,50,126.222492532349,"NA","NA",3703.72218662582,9306.88647710579,3475.70590005338,8650.31895683985,265.822893026895,"Jekyll","undefined","undefined","undefined",3578.06572991359,9292.97402334865,-121.222492531847,"139.15947980835","2.26420260095827","-116.214557566267","-0.263592727066595","-0.116417465007343",1
"2698","T416",1867,416,1867-01-01,7.21,50,128.384915615425,"NA","NA",3709.37106830243,9257.21996850101,3479.15444778308,8601.11321629398,266.099506257336,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",3699.62633700354,9251.79718275275,-5.0003413595584,"0","0","0","0","0",1
"2699","T416",1924,416,1924-08-01,13.84,50,128.384915615425,"NA","NA",3709.37106830243,9257.21996850101,3479.15444778308,8601.11321629398,266.099506257336,"Jekyll","undefined","undefined","undefined",3654.4490303538,9248.71691184491,-50.2825354869196,"57.5796258270591","57.5796258270591","-45.2821941273612","-45.2821941273612","-0.786427377339454",1
"2700","T416",1933,416,1933-11-24,4.85,50,128.384915615425,"NA","NA",3709.37106830243,9257.21996850101,3479.15444778308,8601.11321629398,266.099506257336,"Jekyll","Natural.Mean High Water","undefined","undefined",3628.02829771204,9246.91549825482,-76.7646087489037,"66.8939082819986","9.31428245493954","-71.7642673893453","-26.4820732619841","-2.84316836966224",1
"2701","T416",1951,416,1951-05-12,3.65,50,128.384915615425,"NA","NA",3709.37106830243,9257.21996850101,3479.15444778308,8601.11321629398,266.099506257336,"Jekyll","undefined","undefined","undefined",3619.15198031219,9246.31029479578,-85.6615341621345,"84.355806525211","17.4618982432124","-80.6611928025761","-8.8969254132308","-0.509505054336754",1
"2702","T416",1974,416,1974-04-18,7.21,50,128.384915615425,"NA","NA",3709.37106830243,9257.21996850101,3479.15444778308,8601.11321629398,266.099506257336,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",3585.6209472107,9244.02408799389,-119.270415762013,"107.290782569017","22.9349760438056","-114.270074402455","-33.6088815998789","-1.46539859190113",1
"2703","T416",2003,416,2003-11-25,5,50,128.384915615425,"NA","NA",3709.37106830243,9257.21996850101,3479.15444778308,8601.11321629398,266.099506257336,"Jekyll","undefined","undefined","undefined",3581.82046512223,9243.76496421499,-123.079721373013,"136.895277207392","29.6044946383755","-118.079380013455","-3.8093056109997","-0.128673218628829",1
"2704","T416",2006,416,2006-03-01,5,50,128.384915615425,"NA","NA",3709.37106830243,9257.21996850101,3479.15444778308,8601.11321629398,266.099506257336,"Jekyll","undefined","undefined","undefined",3581.51597780135,9243.74420371605,-123.384915617605,"139.15947980835","2.26420260095827","-118.384574258046","-0.305194244591505","-0.134791049379741",1
"2705","T417",1867,417,1867-01-01,7.21,50,129.34109071669,"NA","NA",3713.35490649624,9207.3789308588,3482.11524422001,8552.28685260704,266.578780726196,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",3703.60684188991,9201.99784746906,-5.0010051532341,"0","0","0","0","0",1
"2706","T417",1924,417,1924-08-01,13.84,50,129.34109071669,"NA","NA",3713.35490649624,9207.3789308588,3482.11524422001,8552.28685260704,266.578780726196,"Jekyll","undefined","undefined","undefined",3658.7091646351,9199.31374720065,-49.9788421079196,"57.5796258270591","57.5796258270591","-44.9778369546855","-44.9778369546855","-0.781141528945965",1
"2707","T417",1933,417,1933-11-24,4.85,50,129.34109071669,"NA","NA",3713.35490649624,9207.3789308588,3482.11524422001,8552.28685260704,266.578780726196,"Jekyll","Natural.Mean High Water","undefined","undefined",3631.29179376439,9197.67466524802,-77.4451635782121,"66.8939082819986","9.31428245493954","-72.444158424978","-27.4663214702925","-2.94883922655004",1
"2708","T417",1951,417,1951-05-12,3.65,50,129.34109071669,"NA","NA",3713.35490649624,9207.3789308588,3482.11524422001,8552.28685260704,266.578780726196,"Jekyll","undefined","undefined","undefined",3620.88286227471,9197.05239216983,-87.8726790321167,"84.355806525211","17.4618982432124","-82.8716738788826","-10.4275154539046","-0.59715818456094",1
"2709","T417",1974,417,1974-04-18,7.21,50,129.34109071669,"NA","NA",3713.35490649624,9207.3789308588,3482.11524422001,8552.28685260704,266.578780726196,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",3589.46412152675,9195.17409788771,-119.347514370839,"107.290782569017","22.9349760438056","-114.346509217605","-31.4748353387222","-1.37235091410628",1
"2710","T417",2003,417,2003-11-25,5,50,129.34109071669,"NA","NA",3713.35490649624,9207.3789308588,3482.11524422001,8552.28685260704,266.578780726196,"Jekyll","undefined","undefined","undefined",3585.2848187089,9194.92424826277,-123.534278858858,"136.895277207392","29.6044946383755","-118.533273705624","-4.18676448801961","-0.141423271674174",1
"2711","T417",2006,417,2006-03-01,5,50,129.34109071669,"NA","NA",3713.35490649624,9207.3789308588,3482.11524422001,8552.28685260704,266.578780726196,"Jekyll","undefined","undefined","undefined",3584.47944475571,9194.87610090664,-124.341090715666,"139.15947980835","2.26420260095827","-119.340085562432","-0.806811856807798","-0.356333773517588",1
"2712","T418",1867,418,1867-01-01,7.21,50,129.67311088851,"NA","NA",3717.73886083864,9157.58575761691,3486.38025142939,8499.49565173499,265.259489422268,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",3707.98571066133,9152.08871441009,-5.0143309155338,"0","0","0","0","0",1
"2713","T418",1924,418,1924-08-01,13.84,50,129.67311088851,"NA","NA",3717.73886083864,9157.58575761691,3486.38025142939,8499.49565173499,265.259489422268,"Jekyll","undefined","undefined","undefined",3665.0148361068,9148.52527602995,-48.132704644943,"57.5796258270591","57.5796258270591","-43.1183737294092","-43.1183737294092","-0.748847758387934",1
"2714","T418",1933,418,1933-11-24,4.85,50,129.67311088851,"NA","NA",3717.73886083864,9157.58575761691,3486.38025142939,8499.49565173499,265.259489422268,"Jekyll","Natural.Mean High Water","undefined","undefined",3635.01006768813,9146.0370757198,-78.2404655820348,"66.8939082819986","9.31428245493954","-73.226134666501","-30.1077609370918","-3.23242945259032",1
"2715","T418",1951,418,1951-05-12,3.65,50,129.67311088851,"NA","NA",3717.73886083864,9157.58575761691,3486.38025142939,8499.49565173499,265.259489422268,"Jekyll","undefined","undefined","undefined",3622.42646511365,9144.99355745595,-90.8672618549796,"84.355806525211","17.4618982432124","-85.8529309394458","-12.6267962729448","-0.723105592363244",1
"2716","T418",1974,418,1974-04-18,7.21,50,129.67311088851,"NA","NA",3717.73886083864,9157.58575761691,3486.38025142939,8499.49565173499,265.259489422268,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",3595.23071947595,9142.73830049904,-118.156357932572,"107.290782569017","22.9349760438056","-113.142027017039","-27.2890960775927","-1.18984628653942",1
"2717","T418",2003,418,2003-11-25,5,50,129.67311088851,"NA","NA",3717.73886083864,9157.58575761691,3486.38025142939,8499.49565173499,265.259489422268,"Jekyll","undefined","undefined","undefined",3589.05937593,9142.22653054586,-124.348884851945,"136.895277207392","29.6044946383755","-119.334553936412","-6.19252691937309","-0.209175228120459",1
"2718","T418",2006,418,2006-03-01,5,50,129.67311088851,"NA","NA",3717.73886083864,9157.58575761691,3486.38025142939,8499.49565173499,265.259489422268,"Jekyll","undefined","undefined","undefined",3588.73625900241,9142.19973548409,-124.673110890768,"139.15947980835","2.26420260095827","-119.658779975234","-0.324226038822502","-0.143196566722996",1
"2719","T419",1867,419,1867-01-01,7.21,50,134.30123521071,"NA","NA",3725.62379048194,9108.21139296703,3489.92628670298,8446.82720847568,264.011851623823,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",3715.88788288814,9102.60637904191,-5.0072574486048,"0","0","0","0","0",1
"2720","T419",1924,419,1924-08-01,13.84,50,134.30123521071,"NA","NA",3725.62379048194,9108.21139296703,3489.92628670298,8446.82720847568,264.011851623823,"Jekyll","undefined","undefined","undefined",3670.46636051009,9097.84188368684,-50.677982329193,"57.5796258270591","57.5796258270591","-45.6707248805882","-45.6707248805882","-0.793175089705526",1
"2721","T419",1933,419,1933-11-24,4.85,50,134.30123521071,"NA","NA",3725.62379048194,9108.21139296703,3489.92628670298,8446.82720847568,264.011851623823,"Jekyll","Natural.Mean High Water","undefined","undefined",3639.14351352543,9094.55627036607,-82.1726802658619,"66.8939082819986","9.31428245493954","-77.1654228172571","-31.4946979366689","-3.38133378379208",1
"2722","T419",1951,419,1951-05-12,3.65,50,134.30123521071,"NA","NA",3725.62379048194,9108.21139296703,3489.92628670298,8446.82720847568,264.011851623823,"Jekyll","undefined","undefined","undefined",3634.46772003843,9094.06580251781,-86.8741272178829,"84.355806525211","17.4618982432124","-81.8668697692781","-4.701446952021","-0.269240313197249",1
"2723","T419",1974,419,1974-04-18,7.21,50,134.30123521071,"NA","NA",3725.62379048194,9108.21139296703,3489.92628670298,8446.82720847568,264.011851623823,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",3596.8370606291,9090.1185305519,-124.711245019763,"107.290782569017","22.9349760438056","-119.703987571158","-37.8371178018804","-1.64975615102505",1
"2724","T419",2003,419,2003-11-25,5,50,134.30123521071,"NA","NA",3725.62379048194,9108.21139296703,3489.92628670298,8446.82720847568,264.011851623823,"Jekyll","undefined","undefined","undefined",3592.84162985324,9089.69942942075,-128.72859649094,"136.895277207392","29.6044946383755","-123.721339042336","-4.01735147117701","-0.135700727887765",1
"2725","T419",2006,419,2006-03-01,5,50,134.30123521071,"NA","NA",3725.62379048194,9108.21139296703,3489.92628670298,8446.82720847568,264.011851623823,"Jekyll","undefined","undefined","undefined",3592.27211573924,9089.63969017891,-129.301235210473,"139.15947980835","2.26420260095827","-124.293977761869","-0.572638719533188","-0.252909664219462",1
"2726","T420",1867,420,1867-01-01,7.21,50,137.625201076276,"NA","NA",3733.15817933792,9058.78493768768,3493.75929463218,8401.52721005678,265.881481880932,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",3723.40464146325,9053.34244108293,-5.0105046214058,"0","0","0","0","0",1
"2727","T420",1924,420,1924-08-01,13.84,50,137.625201076276,"NA","NA",3733.15817933792,9058.78493768768,3493.75929463218,8401.52721005678,265.881481880932,"Jekyll","undefined","undefined","undefined",3675.10299293435,9049.86444409192,-53.4372091724965,"57.5796258270591","57.5796258270591","-48.4267045510907","-48.4267045510907","-0.841038889285955",1
"2728","T420",1933,420,1933-11-24,4.85,50,137.625201076276,"NA","NA",3733.15817933792,9058.78493768768,3493.75929463218,8401.52721005678,265.881481880932,"Jekyll","Natural.Mean High Water","undefined","undefined",3644.24627038493,9047.64258228289,-84.3738217276912,"66.8939082819986","9.31428245493954","-79.3633171062854","-30.9366125551947","-3.32141662064247",1
"2729","T420",1951,420,1951-05-12,3.65,50,137.625201076276,"NA","NA",3733.15817933792,9058.78493768768,3493.75929463218,8401.52721005678,265.881481880932,"Jekyll","undefined","undefined","undefined",3639.69069153623,9047.31455435883,-88.9411952581227,"84.355806525211","17.4618982432124","-83.9306906367169","-4.56737353043151","-0.261562257826516",1
"2730","T420",1974,420,1974-04-18,7.21,50,137.625201076276,"NA","NA",3733.15817933792,9058.78493768768,3493.75929463218,8401.52721005678,265.881481880932,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",3600.11644843622,9044.46498084301,-128.617898575765,"107.290782569017","22.9349760438056","-123.607393954359","-39.6767033176424","-1.72996489038664",1
"2731","T420",2003,420,2003-11-25,5,50,137.625201076276,"NA","NA",3733.15817933792,9058.78493768768,3493.75929463218,8401.52721005678,265.881481880932,"Jekyll","undefined","undefined","undefined",3596.11949430191,9044.17717711581,-132.625201077068,"136.895277207392","29.6044946383755","-127.614696455662","-4.00730250130309","-0.135361287204968",1
"2732","T420",2006,420,2006-03-01,5,50,137.625201076276,"NA","NA",3733.15817933792,9058.78493768768,3493.75929463218,8401.52721005678,265.881481880932,"Jekyll","undefined","undefined","undefined",3596.89609789604,9044.23309704894,-131.846586807138,"139.15947980835","2.26420260095827","-126.836082185732","0.778614269930387","0.343880123448695",1
"2733","T421",1867,421,1867-01-01,7.21,50,139.803594745274,"NA","NA",3739.9692714868,9009.25101977587,3498.71377524902,8348.1339112008,264.358342340693,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",3730.23388921929,9003.67648585606,-5.0036467249277,"0","0","0","0","0",1
"2734","T421",1924,421,1924-08-01,13.84,50,139.803594745274,"NA","NA",3739.9692714868,9009.25101977587,3498.71377524902,8348.1339112008,264.358342340693,"Jekyll","undefined","undefined","undefined",3680.35068790033,8998.74877565773,-55.1296489756459,"57.5796258270591","57.5796258270591","-50.1260022507182","-50.1260022507182","-0.870551024441737",1
"2735","T421",1933,421,1933-11-24,4.85,50,139.803594745274,"NA","NA",3739.9692714868,9009.25101977587,3498.71377524902,8348.1339112008,264.358342340693,"Jekyll","Natural.Mean High Water","undefined","undefined",3649.23563237541,8995.67507604789,-86.3961535709264,"66.8939082819986","9.31428245493954","-81.3925068459987","-31.2665045952805","-3.35683449010066",1
"2736","T421",1951,421,1951-05-12,3.65,50,139.803594745274,"NA","NA",3739.9692714868,9009.25101977587,3498.71377524902,8348.1339112008,264.358342340693,"Jekyll","undefined","undefined","undefined",3647.42209673661,8995.49592599692,-88.218516392633,"84.355806525211","17.4618982432124","-83.2148696677053","-1.82236282170661","-0.104362240366105",1
"2737","T421",1974,421,1974-04-18,7.21,50,139.803594745274,"NA","NA",3739.9692714868,9009.25101977587,3498.71377524902,8348.1339112008,264.358342340693,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",3605.85836708633,8991.39005449973,-129.984552871923,"107.290782569017","22.9349760438056","-124.980906146995","-41.7660364792901","-1.82106300872158",1
"2738","T421",2003,421,2003-11-25,5,50,139.803594745274,"NA","NA",3739.9692714868,9009.25101977587,3498.71377524902,8348.1339112008,264.358342340693,"Jekyll","undefined","undefined","undefined",3601.0626677422,8990.91631151782,-134.803594748963,"136.895277207392","29.6044946383755","-129.799948024035","-4.81904187703998","-0.162780751230699",1
"2739","T421",2006,421,2006-03-01,5,50,139.803594745274,"NA","NA",3739.9692714868,9009.25101977587,3498.71377524902,8348.1339112008,264.358342340693,"Jekyll","undefined","undefined","undefined",3601.9332818652,8991.00231510168,-133.928743008601,"139.15947980835","2.26420260095827","-128.925096283673","0.874851740362288","0.38638403647802",1
"2740","T422",1867,422,1867-01-01,7.21,50,141.734898806455,"NA","NA",3746.78036363574,8959.71710186265,3503.37610966992,8300.93710838677,265.38398212712,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",3737.03276152274,8954.23143722583,-5.0078732904898,"0","0","0","0","0",1
"2741","T422",1924,422,1924-08-01,13.84,50,141.734898806455,"NA","NA",3746.78036363574,8959.71710186265,3503.37610966992,8300.93710838677,265.38398212712,"Jekyll","undefined","undefined","undefined",3681.9250718847,8949.78207155271,-60.2948908635034,"57.5796258270591","57.5796258270591","-55.2870175730136","-55.2870175730136","-0.96018368961043",1
"2742","T422",1933,422,1933-11-24,4.85,50,141.734898806455,"NA","NA",3746.78036363574,8959.71710186265,3503.37610966992,8300.93710838677,265.38398212712,"Jekyll","Natural.Mean High Water","undefined","undefined",3654.20743018924,8947.54416384408,-88.102729543969,"66.8939082819986","9.31428245493954","-83.0948562534792","-27.8078386804656","-2.98550519752797",1
"2743","T422",1951,422,1951-05-12,3.65,50,141.734898806455,"NA","NA",3746.78036363574,8959.71710186265,3503.37610966992,8300.93710838677,265.38398212712,"Jekyll","undefined","undefined","undefined",3652.42328182224,8947.40011264989,-89.8926837729447,"84.355806525211","17.4618982432124","-84.8848104824549","-1.78995422897569","-0.102506279904103",1
"2744","T422",1974,422,1974-04-18,7.21,50,141.734898806455,"NA","NA",3746.78036363574,8959.71710186265,3503.37610966992,8300.93710838677,265.38398212712,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",3612.14759595459,8944.14827510575,-130.299432213306,"107.290782569017","22.9349760438056","-125.291558922816","-40.4067484403612","-1.76179597324125",1
"2745","T422",2003,422,2003-11-25,5,50,141.734898806455,"NA","NA",3746.78036363574,8959.71710186265,3503.37610966992,8300.93710838677,265.38398212712,"Jekyll","undefined","undefined","undefined",3605.73316269612,8943.63037716178,-136.734738912076,"136.895277207392","29.6044946383755","-131.726865621586","-6.4353066987703","-0.217376002440805",1
"2746","T422",2006,422,2006-03-01,5,50,141.734898806455,"NA","NA",3746.78036363574,8959.71710186265,3503.37610966992,8300.93710838677,265.38398212712,"Jekyll","undefined","undefined","undefined",3606.04135396803,8943.65526036173,-136.425544743821,"139.15947980835","2.26420260095827","-131.417671453331","0.309194168255203","0.136557642025649",1
"2747","T423",1867,423,1867-01-01,7.21,50,145.339786034951,"NA","NA",3753.6397841124,8910.18987979693,3506.4187991831,8254.33146223472,266.65318135991,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",3743.87620935292,8904.81439445866,-5.0161578235193,"0","0","0","0","0",1
"2748","T423",1924,423,1924-08-01,13.84,50,145.339786034951,"NA","NA",3753.6397841124,8910.18987979693,3506.4187991831,8254.33146223472,266.65318135991,"Jekyll","undefined","undefined","undefined",3683.85678761353,8901.30448675575,-65.1381208488017,"57.5796258270591","57.5796258270591","-60.1219630252824","-60.1219630252824","-1.0441534164508",1
"2749","T423",1933,423,1933-11-24,4.85,50,145.339786034951,"NA","NA",3753.6397841124,8910.18987979693,3506.4187991831,8254.33146223472,266.65318135991,"Jekyll","Natural.Mean High Water","undefined","undefined",3659.58271324623,8899.8849502448,-89.4536667052707,"66.8939082819986","9.31428245493954","-84.4375088817514","-24.315545856469","-2.61056565270619",1
"2750","T423",1951,423,1951-05-12,3.65,50,145.339786034951,"NA","NA",3753.6397841124,8910.18987979693,3506.4187991831,8254.33146223472,266.65318135991,"Jekyll","undefined","undefined","undefined",3652.60248898173,8899.47674999479,-96.4458164624754,"84.355806525211","17.4618982432124","-91.4296586389561","-6.9921497572047","-0.400423233477644",1
"2751","T423",1974,423,1974-04-18,7.21,50,145.339786034951,"NA","NA",3753.6397841124,8910.18987979693,3506.4187991831,8254.33146223472,266.65318135991,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",3612.60599326581,8897.13777363766,-136.510644927681,"107.290782569017","22.9349760438056","-131.494487104162","-40.0648284652057","-1.74688773987303",1
"2752","T423",2003,423,2003-11-25,5,50,145.339786034951,"NA","NA",3753.6397841124,8910.18987979693,3506.4187991831,8254.33146223472,266.65318135991,"Jekyll","undefined","undefined","undefined",3609.1277282869,8896.93436633004,-139.994852412419,"136.895277207392","29.6044946383755","-134.978694588899","-3.4842074847374","-0.117691841299696",1
"2753","T423",2006,423,2006-03-01,5,50,145.339786034951,"NA","NA",3753.6397841124,8910.18987979693,3506.4187991831,8254.33146223472,266.65318135991,"Jekyll","undefined","undefined","undefined",3608.78338296473,8896.91422917601,-140.339786037706,"139.15947980835","2.26420260095827","-135.323628214187","-0.344933625287496","-0.152342208750008",1
"2754","T424",1867,424,1867-01-01,7.21,50,149.348225612019,"NA","NA",3760.55249923031,8860.67004165286,3509.488774497,8202.18954042066,265.734989508111,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",3750.80006072921,8855.21478074463,-5.0103411932566,"0","0","0","0","0",1
"2755","T424",1924,424,1924-08-01,13.84,50,149.348225612019,"NA","NA",3760.55249923031,8860.67004165286,3509.488774497,8202.18954042066,265.734989508111,"Jekyll","undefined","undefined","undefined",3690.0659478234,8850.68545707269,-65.9131099593824,"57.5796258270591","57.5796258270591","-60.9027687661258","-60.9027687661258","-1.05771386825347",1
"2756","T424",1933,424,1933-11-24,4.85,50,149.348225612019,"NA","NA",3760.55249923031,8860.67004165286,3509.488774497,8202.18954042066,265.734989508111,"Jekyll","Natural.Mean High Water","undefined","undefined",3663.62830120744,8848.71383597096,-92.4241727137468,"66.8939082819986","9.31428245493954","-87.4138315204902","-26.5110627543644","-2.84628073956519",1
"2757","T424",1951,424,1951-05-12,3.65,50,149.348225612019,"NA","NA",3760.55249923031,8860.67004165286,3509.488774497,8202.18954042066,265.734989508111,"Jekyll","undefined","undefined","undefined",3655.33018747281,8848.09499359084,-100.745329931494,"84.355806525211","17.4618982432124","-95.7349887382369","-8.3211572177467","-0.476532224724263",1
"2758","T424",1974,424,1974-04-18,7.21,50,149.348225612019,"NA","NA",3760.55249923031,8860.67004165286,3509.488774497,8202.18954042066,265.734989508111,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",3620.99334183603,8845.53427967988,-135.17752742197,"107.290782569017","22.9349760438056","-130.167186228713","-34.432197490476","-1.50129642275234",1
"2759","T424",2003,424,2003-11-25,5,50,149.348225612019,"NA","NA",3760.55249923031,8860.67004165286,3509.488774497,8202.18954042066,265.734989508111,"Jekyll","undefined","undefined","undefined",3612.52251369861,8844.90255690366,-143.67187866257,"136.895277207392","29.6044946383755","-138.661537469313","-8.49435124060059","-0.286927756895049",1
"2760","T424",2006,424,2006-03-01,5,50,149.348225612019,"NA","NA",3760.55249923031,8860.67004165286,3509.488774497,8202.18954042066,265.734989508111,"Jekyll","undefined","undefined","undefined",3611.84803973034,8844.85225714976,-144.348225614273,"139.15947980835","2.26420260095827","-139.337884421016","-0.67634695170301","-0.298713088403291",1
"2761","T425",1867,425,1867-01-01,7.21,50,152.559019624653,"NA","NA",3767.46521434822,8811.15020351065,3513.1995871393,8152.43091633078,265.734989508118,"Jekyll","Natural.Mean High Water Or Apparent.Marsh","undefined","undefined",3757.71277584543,8805.69494260289,-5.010341194998,"0","0","0","0","0",1
"2762","T425",1924,425,1924-08-01,13.84,50,152.559019624653,"NA","NA",3767.46521434822,8811.15020351065,3513.1995871393,8152.43091633078,265.734989508118,"Jekyll","undefined","undefined","undefined",3694.74437189032,8800.99899383588,-68.1536055346955,"57.5796258270591","57.5796258270591","-63.1432643396975","-63.1432643396975","-1.09662512447283",1
